cohort	gsm	stage	gene	raw	cpm	norm	lib_size	size_factor
GSE135251	GSM3998213	0	POSTN	315	10.3190300111789	246.219282874006	30526125	1.27934740253951
GSE135251	GSM3998214	4	POSTN	77	3.78421817855848	82.0874849096266	20347664	0.938023623025755
GSE135251	GSM3998215	2	POSTN	248	10.7199186116115	243.332812603981	23134504	1.01918026322087
GSE135251	GSM3998216	control	POSTN	220	8.80783509778959	233.889561613213	24977761	0.940614871747964
GSE135251	GSM3998217	control	POSTN	170	8.63557551310431	222.111241810609	19686007	0.765382240962644
GSE135251	GSM3998218	control	POSTN	169	7.37209405902133	170.213509470701	22924287	0.992870663001574
GSE135251	GSM3998219	0	POSTN	330	11.0225271060642	295.29383411578	29938688	1.11753095349296
GSE135251	GSM3998220	control	POSTN	136	5.90464860828301	154.70510143182	23032700	0.87909188993316
GSE135251	GSM3998221	control	POSTN	80	3.7684967240458	97.6401222145468	21228624	0.819335312016655
GSE135251	GSM3998222	control	POSTN	204	9.31563806572466	230.587192853638	21898661	0.884697877082385
GSE135251	GSM3998223	control	POSTN	241	11.4872329891596	275.151238783585	20979813	0.875881937022837
GSE135251	GSM3998225	3	POSTN	203	6.7490074387693	129.304067603942	30078497	1.56994287775841
GSE135251	GSM3998226	4	POSTN	272	8.86457215077334	198.196011283877	30683940	1.37237877915925
GSE135251	GSM3998227	4	POSTN	94	4.29779101314525	89.4600703406485	21871701	1.05074811189019
GSE135251	GSM3998228	1	POSTN	274	9.3464820370337	223.586977228731	29315843	1.22547387775495
GSE135251	GSM3998229	3	POSTN	55	2.29115535716279	59.9718800032361	24005356	0.917096479167106
GSE135251	GSM3998230	4	POSTN	23	1.18873093411252	31.3644329659432	19348365	0.733314707936036
GSE135251	GSM3998231	1	POSTN	244	10.0582591684433	273.554164826992	24258671	0.891962292565775
GSE135251	GSM3998232	1	POSTN	47	2.13829617012503	46.622938546925	21980117	1.0080874664881
GSE135251	GSM3998233	3	POSTN	106	4.57892724978787	93.9309210096735	23149527	1.12848888162274
GSE135251	GSM3998234	1	POSTN	134	6.10510373459674	142.973868953096	21948849	0.937234202174106
GSE135251	GSM3998235	2	POSTN	238	7.20017655558983	200.331241407372	33054745	1.18803237242477
GSE135251	GSM3998236	1	POSTN	238	9.83082878512931	230.155544811322	24209556	1.03408327700777
GSE135251	GSM3998237	2	POSTN	83	3.0810626087513	91.2084509767095	26938758	0.910003394545034
GSE135251	GSM3998238	2	POSTN	143	5.80910375116172	146.417177171811	24616534	0.976661364207282
GSE135251	GSM3998239	3	POSTN	278	10.2367924756188	288.353604161598	27156944	0.96409407057109
GSE135251	GSM3998240	2	POSTN	107	4.61022785512596	111.195856172499	23209265	0.96226607432214
GSE135251	GSM3998241	3	POSTN	137	5.41269936216277	132.196465926073	25310846	1.0363363274523
GSE135251	GSM3998242	4	POSTN	82	4.63218397362638	107.544847206702	17702233	0.762472606822299
GSE135251	GSM3998243	2	POSTN	140	6.23684776883676	150.903079550516	22447237	0.927747799561203
GSE135251	GSM3998244	0	POSTN	187	7.86547001041397	193.889561438556	23774803	0.964466568558724
GSE135251	GSM3998245	2	POSTN	210	8.35466092608631	182.547539011128	25135670	1.15038527025664
GSE135251	GSM3998246	2	POSTN	119	5.01475517965213	108.006851272452	23729972	1.10178195732988
GSE135251	GSM3998247	0	POSTN	281	8.58995728834796	210.923972037586	32712619	1.33223358770205
GSE135251	GSM3998248	2	POSTN	335	12.2901371942512	264.469072428556	27257629	1.26668875465768
GSE135251	GSM3998249	0	POSTN	305	9.71865544027071	234.670104926754	31382942	1.29969686635286
GSE135251	GSM3998250	4	POSTN	63	2.07221327771644	49.7213695434374	30402276	1.26706083477773
GSE135251	GSM3998251	3	POSTN	74	2.66621134502472	69.1439205931277	27754739	1.07023147321147
GSE135251	GSM3998252	2	POSTN	236	9.48390860003645	249.120531465042	24884255	0.947332596844257
GSE135251	GSM3998253	3	POSTN	21	0.912275897253754	23.6472510001051	23019352	0.888052484405342
GSE135251	GSM3998254	0	POSTN	246	8.38857688611525	202.768102452615	29325594	1.21320857188318
GSE135251	GSM3998255	1	POSTN	272	9.43969018381541	258.848790443472	28814505	1.05080653277922
GSE135251	GSM3998256	2	POSTN	137	6.35192315601005	152.530976366918	21568271	0.898178214439817
GSE135251	GSM3998257	2	POSTN	618	23.0243814041684	508.355146846721	26841112	1.21568553762738
GSE135251	GSM3998258	4	POSTN	147	5.37510204466688	113.68905216527	27348318	1.29300048861614
GSE135251	GSM3998259	2	POSTN	8	0.371490586474975	15.4705857720431	21534866	0.517110348494805
GSE135251	GSM3998260	2	POSTN	17	0.619938656705249	18.6297594773183	27422068	0.912518490681398
GSE135251	GSM3998261	3	POSTN	279	9.72766885481106	267.423803987768	28681075	1.04328782942883
GSE135251	GSM3998262	3	POSTN	52	1.88630999277434	48.7307182772681	27567049	1.06708872428537
GSE135251	GSM3998263	2	POSTN	240	8.04143186942082	207.042778686345	29845431	1.15918073319323
GSE135251	GSM3998264	2	POSTN	139	4.4589547600545	115.409557573912	31173225	1.20440631540399
GSE135251	GSM3998265	3	POSTN	423	14.7310148039385	437.542997814898	28714926	0.966762128779284
GSE135251	GSM3998266	0	POSTN	344	13.1343725345609	395.719241348573	26190821	0.8693031929094
GSE135251	GSM3998267	0	POSTN	421	13.9475738857818	379.179937988222	30184461	1.11029080872173
GSE135251	GSM3998268	3	POSTN	34	2.10898999786682	49.9048816456547	16121461	0.681296075229955
GSE135251	GSM3998269	2	POSTN	97	3.78603293419309	89.2439483529523	25620485	1.08690843233844
GSE135251	GSM3998270	0	POSTN	533	17.221555079929	465.270023912364	30949586	1.14557132977987
GSE135251	GSM3998271	1	POSTN	402	12.7609487035257	306.643892268516	31502360	1.31096692331307
GSE135251	GSM3998272	0	POSTN	164	6.91052708823382	171.770308392372	23731909	0.954763378693933
GSE135251	GSM3998273	1	POSTN	83	4.13893538403785	129.118753198126	20053466	0.642819094393213
GSE135251	GSM3998274	3	POSTN	48	1.71104786175161	49.2073454999663	28052985	0.975464120494629
GSE135251	GSM3998275	4	POSTN	53	2.10372766649963	61.9704851315815	25193375	0.855245846268033
GSE135251	GSM3998276	0	POSTN	36	1.49626426454185	36.9961130101546	24059921	0.973075198200384
GSE135251	GSM3998277	2	POSTN	47	2.72071795463139	67.9068394709002	17274852	0.692124686794482
GSE135251	GSM3998278	2	POSTN	16	0.862311722993138	22.0818795709741	18554775	0.724576001267188
GSE135251	GSM3998279	1	POSTN	203	8.27359330267702	220.902292681073	24535893	0.918958321057722
GSE135251	GSM3998280	3	POSTN	0	0	0	14968247	0.50400899752195
GSE135251	GSM3998281	0	POSTN	45	1.88208691987651	41.4717491639519	23909629	1.08507600733453
GSE135251	GSM3998282	3	POSTN	194	7.1846117467291	179.568939386402	27002155	1.08036501559184
GSE135251	GSM3998283	1	POSTN	30	1.67857297125992	40.4142767770766	17872324	0.742311935098547
GSE135251	GSM3998284	2	POSTN	116	5.46748222019559	142.436712685537	21216347	0.814396778842386
GSE135251	GSM3998285	4	POSTN	52	2.00602424511765	51.8866886079627	25921920	1.00218382392628
GSE135251	GSM3998286	0	POSTN	449	14.6116973959775	374.692854180266	30728805	1.19831481970026
GSE135251	GSM3998287	2	POSTN	301	10.6968644718288	265.931982106772	28139087	1.13186837331641
GSE135251	GSM3998288	0	POSTN	163	6.69086213770008	184.071796452744	24361584	0.885524035409988
GSE135251	GSM3998289	0	POSTN	327	13.0680124508186	336.92645248157	25022933	0.970538221595667
GSE135251	GSM3998290	0	POSTN	266	7.03416382303102	164.408477183033	37815440	1.61792143907438
GSE135251	GSM3998291	1	POSTN	348	13.0093934549742	301.154001035993	26749902	1.15555496125854
GSE135251	GSM3998292	1	POSTN	334	15.6724911086767	390.766201569429	21311226	0.854731035229149
GSE135251	GSM3998293	0	POSTN	111	5.4539804918488	138.150215313107	20352108	0.803473232006385
GSE135251	GSM3998294	1	POSTN	294	10.3046589957009	314.088685060223	28530784	0.93604136024075
GSE135251	GSM3998295	1	POSTN	249	9.35579982751512	268.636821009714	26614507	0.926901975180074
GSE135251	GSM3998296	1	POSTN	231	8.55928550197097	225.597343373833	26988234	1.02394822804812
GSE135251	GSM3998297	2	POSTN	200	7.737567701783	205.895532825331	25847916	0.97136638787432
GSE135251	GSM3998298	3	POSTN	49	1.74550973853725	43.711567903542	28072029	1.12098472670044
GSE135251	GSM3998299	2	POSTN	379	13.6090603162889	377.14986265248	27849094	1.0049055760872
GSE135251	GSM3998300	1	POSTN	131	4.43405769250622	116.978026961211	29544045	1.11986843515012
GSE135251	GSM3998301	3	POSTN	290	9.9626445489545	247.968864561791	29108737	1.16950166510818
GSE135251	GSM3998302	1	POSTN	19	0.703585683719942	18.3318155788131	27004529	1.03644944049946
GSE135251	GSM3998303	0	POSTN	122	5.06028521011777	121.830454142113	24109313	1.00139165415643
GSE135251	GSM3998304	0	POSTN	94	3.16164608479912	95.6188349310294	29731348	0.983069915752508
GSE135251	GSM3998305	0	POSTN	169	5.77716174470148	135.040783649264	29253119	1.25147378023914
GSE135251	GSM3998306	1	POSTN	226	8.55252295453642	240.809940193553	26424951	0.938499464840823
GSE135251	GSM3998307	0	POSTN	289	10.4119234320841	234.883795601349	27756639	1.2303956484529
GSE135251	GSM3998308	3	POSTN	151	5.1092313049843	121.084545009781	29554348	1.24706253789699
GSE135251	GSM3998309	3	POSTN	118	4.1822132173107	110.612979252486	28214726	1.06678258552871
GSE135251	GSM3998310	1	POSTN	130	5.80292766628345	157.018437473142	22402485	0.827928249013663
GSE135251	GSM3998311	1	POSTN	368	10.2239648402294	280.934602936109	35993864	1.30991339676192
GSE135251	GSM3998312	2	POSTN	115	4.0955894917288	104.408516172959	28078986	1.1014427195718
GSE135251	GSM3998313	2	POSTN	192	8.18078303387407	167.622922277322	23469636	1.14542806790081
GSE135251	GSM3998314	3	POSTN	77	2.6667803569392	62.2565580143376	28873769	1.23681749290198
GSE135251	GSM3998315	1	POSTN	399	13.5324606083299	363.690589847128	29484660	1.0970864001945
GSE135251	GSM3998316	1	POSTN	109	3.75624751837822	93.037935984082	29018322	1.17156511316684
GSE135251	GSM3998317	1	POSTN	125	4.19941510546411	104.655448492825	29766050	1.19439553124241
GSE135251	GSM3998318	2	POSTN	192	6.15253637350664	147.490293131717	31206642	1.30178058449266
GSE135251	GSM3998319	3	POSTN	22	0.936458921058854	25.6812512082361	23492755	0.856656080407192
GSE135251	GSM3998320	1	POSTN	115	4.18907258923335	94.382820111922	27452377	1.2184420836719
GSE135251	GSM3998321	0	POSTN	424	14.867274684436	377.120526264917	28519013	1.12430899532144
GSE135251	GSM3998322	3	POSTN	110	3.80996556760936	99.5240070164457	28871652	1.10526096464166
GSE135251	GSM3998323	0	POSTN	180	6.66206737274711	178.073840812575	27018640	1.01081663190189
GSE135251	GSM3998324	3	POSTN	46	1.80440663558772	38.0879976966959	25493145	1.20772954163433
GSE135251	GSM3998325	0	POSTN	247	8.56235198310658	210.569565391537	28847214	1.17300902217623
GSE135251	GSM3998326	0	POSTN	305	12.0649044390344	299.666294079468	25279935	1.01779881830526
GSE135251	GSM3998327	3	POSTN	240	9.32954325821548	181.861738978436	25724732	1.31968385075465
GSE135251	GSM3998328	3	POSTN	204	6.9535041672964	161.02122293942	29337726	1.26691374140631
GSE135251	GSM3998329	3	POSTN	229	9.18757890685946	196.313284742176	24924956	1.16650281869998
GSE135251	GSM3998330	3	POSTN	137	6.06008892229458	174.346686698561	22606929	0.785790671415902
GSE135251	GSM3998331	1	POSTN	145	5.26477459139903	133.466510570788	27541540	1.08641485702958
GSE135251	GSM3998332	4	POSTN	28	1.09129667129961	21.2131120824965	25657551	1.31993834243225
GSE135251	GSM3998333	3	POSTN	23	0.944492116201112	24.8645829551197	24351712	0.925010487467848
GSE135251	GSM3998334	3	POSTN	239	8.40928607553819	180.816709508955	28420962	1.32178049611153
GSE135251	GSM3998335	2	POSTN	262	12.5108855448321	289.816288562608	20941763	0.904020962035753
GSE135251	GSM3998336	0	POSTN	307	14.0547230484777	362.335160847835	21843191	0.847281835087836
GSE135251	GSM3998337	2	POSTN	99	3.36630292686778	81.9055297969414	29409118	1.20870959806302
GSE135251	GSM3998338	3	POSTN	143	6.4956724058885	166.343575320694	22014657	0.859666504848835
GSE135251	GSM3998339	0	POSTN	80	2.63649366643366	62.4489085596247	30343331	1.28104720875334
GSE135251	GSM3998340	3	POSTN	48	1.84159080911136	39.1507367934647	26064422	1.2260305662501
GSE135251	GSM3998342	control	POSTN	182	7.36901296039326	183.199879748947	24698016	0.993450433752514
GSE135251	GSM3998343	2	POSTN	116	6.6517510706022	159.684264126549	17439017	0.726433506986451
GSE135251	GSM3998344	1	POSTN	119	5.64953271005853	131.926326366905	21063689	0.902018598388355
GSE135251	GSM3998345	0	POSTN	61	3.23736028402158	80.7136067718279	18842512	0.755758569585956
GSE135251	GSM3998346	0	POSTN	126	5.045131908177	117.50704879221	24974570	1.07227609998791
GSE135251	GSM3998347	2	POSTN	77	3.30860516210296	80.2455875584531	23272647	0.959554317474604
GSE135251	GSM3998348	2	POSTN	162	6.96274163883253	154.319792896024	23266697	1.04976812734029
GSE135251	GSM3998349	0	POSTN	62	2.57024148703891	59.1234916279064	24122247	1.04865254559384
GSE135251	GSM3998350	2	POSTN	25	1.10724103304171	24.6907000326721	22578643	1.01252698250429
GSE135251	GSM3998351	1	POSTN	172	8.33662112868156	180.700041576327	20631860	0.951853682487108
GSE135251	GSM3998352	1	POSTN	131	5.17261653135076	120.701042006703	25325674	1.08532617301452
GSE135251	GSM3998353	0	POSTN	64	3.11841752004923	74.0221611731415	20523230	0.86460593673158
GSE135251	GSM3998354	3	POSTN	24	1.06130420312726	23.2527563984632	22613686	1.03213569990293
GSE135251	GSM3998355	2	POSTN	123	6.14668263538168	118.375438475966	20010794	1.03906690090084
GSE135251	GSM3998356	2	POSTN	130	6.26033376439744	141.208789209109	20765666	0.920622581130479
GSE135251	GSM3998357	1	POSTN	132	5.69716905080243	144.418452083019	23169402	0.914010627423979
GSE135251	GSM3998358	1	POSTN	393	16.7447092257809	372.240870796439	23470100	1.05576800086231
GSE135251	GSM3998359	4	POSTN	57	2.49174848745402	46.8140992350533	22875503	1.21758190227699
GSE135251	GSM3998360	2	POSTN	127	6.87886055737186	151.616720407179	18462360	0.83763848511517
GSE135251	GSM3998361	0	POSTN	84	4.37980067214298	105.404006697665	19178955	0.796933652066385
GSE135251	GSM3998362	2	POSTN	111	7.55500503088466	148.532942868051	14692247	0.747308966325446
GSE135251	GSM3998363	1	POSTN	128	6.00693246936124	138.504565243057	21308713	0.924157263519631
GSE135251	GSM3998364	3	POSTN	56	2.43915994634545	55.9964410142641	22958724	1.00006355735599
GSE135251	GSM3998365	3	POSTN	108	4.81112546034229	107.004796573406	22447970	1.00930054968061
GSE135251	GSM3998366	0	POSTN	43	1.82508790451004	46.3783051644928	23560509	0.92715764078677
GSE135251	GSM3998367	1	POSTN	104	4.7774957166765	96.532233231505	21768727	1.07736034398568
GSE135251	GSM3998368	2	POSTN	46	1.74343583144189	42.1772047658558	26384682	1.09063652405052
GSE135251	GSM3998369	3	POSTN	41	2.18244413195866	60.072646626446	18786277	0.682506969518976
GSE135251	GSM3998370	2	POSTN	369	16.2280747276014	289.6861431732	22738372	1.27379237390509
GSE135251	GSM3998371	2	POSTN	243	10.6998216123979	230.408720125463	22710659	1.05464758394422
GSE135251	GSM3998372	3	POSTN	195	8.23314093397764	174.809578058276	23684764	1.11549951762365
GSE135251	GSM3998373	3	POSTN	211	9.86724856309946	202.869251506274	21383874	1.04007876222422
GSE135251	GSM3998374	3	POSTN	96	5.808804295756	103.449481224249	16526637	0.927989187223657
GSE135251	GSM3998375	1	POSTN	176	8.42643264675781	168.574282401396	20886656	1.04405012136384
GSE135251	GSM3998376	2	POSTN	97	5.25679725562667	95.2478774371197	18452300	1.01839539746213
GSE135251	GSM3998377	1	POSTN	410	16.8942779163109	338.209808980388	24268572	1.21226525403281
GSE135251	GSM3998378	3	POSTN	122	5.93158596265872	112.966068545346	20567855	1.07997030941223
GSE135251	GSM3998379	3	POSTN	63	2.43526928608612	50.5426904281922	25869829	1.24647104193051
GSE135251	GSM3998380	1	POSTN	222	10.5134603548776	210.250409274173	21115788	1.05588379478732
GSE135251	GSM3998381	2	POSTN	77	3.62056208427013	76.2665409042668	21267416	1.00961704945625
GSE135251	GSM3998382	3	POSTN	208	9.95484615790319	169.617861025891	20894346	1.22628595091321
GSE135251	GSM3998167	2	COL1A1	234	10.0480170689187	235.105711360703	23288177	0.995296960867928
GSE135251	GSM3998168	3	COL1A1	495	24.8185239446111	549.342687139563	19944780	0.901076889869006
GSE135251	GSM3998169	2	COL1A1	501	20.4280254405165	457.53770817452	24525131	1.09499171554381
GSE135251	GSM3998170	3	COL1A1	492	17.542185122323	400.507211447057	28046677	1.22844230000847
GSE135251	GSM3998171	0	COL1A1	364	12.8032555724323	296.595269611923	28430269	1.22726165011422
GSE135251	GSM3998172	1	COL1A1	329	13.1955043518292	342.844038272684	24932734	0.959620011646014
GSE135251	GSM3998173	3	COL1A1	451	18.2199997503335	391.989935076354	24753019	1.15053974513951
GSE135251	GSM3998174	2	COL1A1	230	9.36123910570536	242.490805577358	24569397	0.948489570366934
