cohort	gsm	stage	gene	ensembl_id	raw	cpm	norm	lib_size	size_factor
GSE135251	GSM3998377	1	LOXL4	ENSG00000138131	59	2.43112779771303	48.669216414251	24268572	1.21226525403281
GSE135251	GSM3998378	3	LOXL4	ENSG00000138131	444	21.5870833395121	411.122413394538	20567855	1.07997030941223
GSE135251	GSM3998379	3	LOXL4	ENSG00000138131	378	14.6116157165167	303.256142569153	25869829	1.24647104193051
GSE135251	GSM3998380	1	LOXL4	ENSG00000138131	44	2.08374889916493	41.6712522885748	21115788	1.05588379478732
GSE135251	GSM3998381	2	LOXL4	ENSG00000138131	56	2.63313606128737	55.4665752031031	21267416	1.00961704945625
GSE135251	GSM3998382	3	LOXL4	ENSG00000138131	257	12.2999781854862	209.57591482526	20894346	1.22628595091321
GSE135251	GSM3998167	2	COL1A1	ENSG00000108821	234	10.0480170689187	235.105711360703	23288177	0.995296960867928
GSE135251	GSM3998168	3	COL1A1	ENSG00000108821	495	24.8185239446111	549.342687139563	19944780	0.901076889869006
GSE135251	GSM3998169	2	COL1A1	ENSG00000108821	501	20.4280254405165	457.53770817452	24525131	1.09499171554381
GSE135251	GSM3998170	3	COL1A1	ENSG00000108821	492	17.542185122323	400.507211447057	28046677	1.22844230000847
GSE135251	GSM3998171	0	COL1A1	ENSG00000108821	364	12.8032555724323	296.595269611923	28430269	1.22726165011422
GSE135251	GSM3998172	1	COL1A1	ENSG00000108821	329	13.1955043518292	342.844038272684	24932734	0.959620011646014
GSE135251	GSM3998173	3	COL1A1	ENSG00000108821	451	18.2199997503335	391.989935076354	24753019	1.15053974513951
GSE135251	GSM3998174	2	COL1A1	ENSG00000108821	230	9.36123910570536	242.490805577358	24569397	0.948489570366934
GSE135251	GSM3998175	0	COL1A1	ENSG00000108821	115	6.13440775440349	156.496825741459	18746716	0.734839185748
GSE135251	GSM3998176	2	COL1A1	ENSG00000108821	136	5.65360542473417	142.507376837699	24055446	0.954336561502283
GSE135251	GSM3998177	1	COL1A1	ENSG00000108821	209	7.83647606644597	193.454716199895	26670151	1.08035618932155
GSE135251	GSM3998178	2	COL1A1	ENSG00000108821	231	9.26593683976439	234.990187502646	24930021	0.983019769697401
GSE135251	GSM3998179	3	COL1A1	ENSG00000108821	392	17.8265611122028	432.709827918791	21989659	0.905918873822226
GSE135251	GSM3998180	2	COL1A1	ENSG00000108821	172	7.36371192730818	174.595729425401	23357785	0.985132915713666
GSE135251	GSM3998181	1	COL1A1	ENSG00000108821	168	7.33566729814536	195.183863036611	22901802	0.860726893024389
GSE135251	GSM3998182	2	COL1A1	ENSG00000108821	118	4.55898803138145	128.512516929492	25882937	0.91819849785325
GSE135251	GSM3998183	1	COL1A1	ENSG00000108821	115	5.24904337325619	129.392242271128	21908754	0.888770439258868
GSE135251	GSM3998184	2	COL1A1	ENSG00000108821	392	14.8049163350384	358.373163989343	26477691	1.09383190313786
GSE135251	GSM3998185	3	COL1A1	ENSG00000108821	641	23.0273243811766	581.240410742049	27836495	1.10281389276024
GSE135251	GSM3998186	2	COL1A1	ENSG00000108821	108	4.21004179168152	99.8614346884038	25652952	1.08149858187989
GSE135251	GSM3998187	2	COL1A1	ENSG00000108821	527	23.1479081933756	489.100404794407	22766636	1.07748837423581
GSE135251	GSM3998188	3	COL1A1	ENSG00000108821	939	34.3933455212996	770.931508052522	27301793	1.21800703459642
GSE135251	GSM3998189	0	COL1A1	ENSG00000108821	175	6.88150840776799	169.854630016537	25430471	1.03029278614874
GSE135251	GSM3998190	3	COL1A1	ENSG00000108821	280	12.9699216862232	310.370672648883	21588411	0.902147092733722
GSE135251	GSM3998191	4	COL1A1	ENSG00000108821	643	25.908107368032	556.787094271511	24818486	1.15483998572432
GSE135251	GSM3998192	1	COL1A1	ENSG00000108821	143	6.68921164880834	154.834651580449	21377706	0.923565871982476
GSE135251	GSM3998193	3	COL1A1	ENSG00000108821	254	12.7534375409685	299.170078076402	19916199	0.849015388280688
GSE135251	GSM3998194	1	COL1A1	ENSG00000108821	99	4.93731997484061	106.247135470086	20051364	0.931789827198437
GSE135251	GSM3998195	3	COL1A1	ENSG00000108821	692	29.013735907584	631.890848352137	23850772	1.09512584618786
GSE135251	GSM3998196	1	COL1A1	ENSG00000108821	415	21.690121440638	484.691345169984	19133134	0.856214999783949
GSE135251	GSM3998197	1	COL1A1	ENSG00000108821	412	13.9052274373763	323.217254420958	29629145	1.27468442468548
GSE135251	GSM3998198	1	COL1A1	ENSG00000108821	224	6.94444552090239	162.585052267577	32255995	1.37774043109048
GSE135251	GSM3998199	2	COL1A1	ENSG00000108821	744	30.6535131233293	624.507453545696	24271280	1.191338863573
GSE135251	GSM3998200	3	COL1A1	ENSG00000108821	412	14.9053019497618	372.578339312799	27641171	1.10580770948712
GSE135251	GSM3998201	4	COL1A1	ENSG00000108821	716	31.3272804302198	697.755657631398	22855479	1.02614717941598
GSE135251	GSM3998202	0	COL1A1	ENSG00000108821	637	26.8496851358078	629.088646032144	23724673	1.01257589692288
GSE135251	GSM3998203	3	COL1A1	ENSG00000108821	251	10.7354130009615	264.721298412357	23380563	0.948167002448805
GSE135251	GSM3998204	1	COL1A1	ENSG00000108821	507	24.8303151603669	628.001690488738	20418589	0.807322667563889
GSE135251	GSM3998205	1	COL1A1	ENSG00000108821	96	4.48480079986422	111.564742795256	21405633	0.860486902893506
GSE135251	GSM3998206	0	COL1A1	ENSG00000108821	114	5.41271218187852	110.448420253857	21061530	1.03215600311874
GSE135251	GSM3998207	3	COL1A1	ENSG00000108821	681	32.5594744700013	693.665492403572	20915571	0.981741210219806
GSE135251	GSM3998208	4	COL1A1	ENSG00000108821	77	3.22846861951562	86.7933484166764	23850317	0.887164758644169
GSE135251	GSM3998209	3	COL1A1	ENSG00000108821	520	24.0055449115585	517.576096621818	21661662	1.00468318261605
GSE135251	GSM3998210	3	COL1A1	ENSG00000108821	960	50.4494944855549	1109.08763602405	19028932	0.865576324916473
GSE135251	GSM3998211	2	COL1A1	ENSG00000108821	357	17.8375288916754	392.537926287137	20013983	0.909466260691608
GSE135251	GSM3998212	1	COL1A1	ENSG00000108821	142	6.60598557187622	150.428245245818	21495657	0.943971657503246
GSE135251	GSM3998213	0	COL1A1	ENSG00000108821	381	12.4811124897117	297.808084999988	30526125	1.27934740253951
GSE135251	GSM3998214	4	COL1A1	ENSG00000108821	1053	51.750412234053	1122.57300791996	20347664	0.938023623025755
GSE135251	GSM3998215	2	COL1A1	ENSG00000108821	375	16.2095543522351	367.942760993923	23134504	1.01918026322087
GSE135251	GSM3998216	control	COL1A1	ENSG00000108821	190	7.60676667536374	201.995530484139	24977761	0.940614871747964
GSE135251	GSM3998217	control	COL1A1	ENSG00000108821	136	6.90846041048345	177.688993448488	19686007	0.765382240962644
GSE135251	GSM3998218	control	COL1A1	ENSG00000108821	431	18.8010209434213	434.094808176759	22924287	0.992870663001574
GSE135251	GSM3998219	0	COL1A1	ENSG00000108821	139	4.64282202346342	124.381342248768	29938688	1.11753095349296
GSE135251	GSM3998220	control	COL1A1	ENSG00000108821	132	5.73098247274527	150.154951389708	23032700	0.87909188993316
GSE135251	GSM3998221	control	COL1A1	ENSG00000108821	199	9.37413560106392	242.879804008685	21228624	0.819335312016655
GSE135251	GSM3998222	control	COL1A1	ENSG00000108821	114	5.20579774261084	128.857548947621	21898661	0.884697877082385
GSE135251	GSM3998223	control	COL1A1	ENSG00000108821	135	6.43475706861639	154.130361974208	20979813	0.875881937022837
GSE135251	GSM3998225	3	COL1A1	ENSG00000108821	4600	152.933173489354	2930.04291122232	30078497	1.56994287775841
GSE135251	GSM3998226	4	COL1A1	ENSG00000108821	1051	34.2524460678779	765.823558306452	30683940	1.37237877915925
GSE135251	GSM3998227	4	COL1A1	ENSG00000108821	1393	63.6896051203334	1325.72210621833	21871701	1.05074811189019
GSE135251	GSM3998228	1	COL1A1	ENSG00000108821	451	15.3841729879642	368.020900475028	29315843	1.22547387775495
GSE135251	GSM3998229	3	COL1A1	ENSG00000108821	686	28.5769559093396	748.01290331309	24005356	0.917096479167106
GSE135251	GSM3998230	4	COL1A1	ENSG00000108821	796	41.1404271110246	1085.48211482134	19348365	0.733314707936036
GSE135251	GSM3998231	1	COL1A1	ENSG00000108821	289	11.9132659822956	324.004728012298	24258671	0.891962292565775
GSE135251	GSM3998232	1	COL1A1	ENSG00000108821	327	14.8770818644869	324.376614996691	21980117	1.0080874664881
GSE135251	GSM3998233	3	COL1A1	ENSG00000108821	2160	93.306442071149	1914.06405076316	23149527	1.12848888162274
GSE135251	GSM3998234	1	COL1A1	ENSG00000108821	588	26.7895596712156	627.377872719555	21948849	0.937234202174106
GSE135251	GSM3998235	2	COL1A1	ENSG00000108821	435	13.1599865616873	366.151638706751	33054745	1.18803237242477
GSE135251	GSM3998236	1	COL1A1	ENSG00000108821	858	35.4405508304242	829.720409445859	24209556	1.03408327700777
GSE135251	GSM3998237	2	COL1A1	ENSG00000108821	506	18.7833455425079	556.041881858012	26938758	0.910003394545034
GSE135251	GSM3998238	2	COL1A1	ENSG00000108821	764	31.0360508104025	782.256806708136	24616534	0.976661364207282
GSE135251	GSM3998239	3	COL1A1	ENSG00000108821	549	20.2158239896212	569.446506060135	27156944	0.96409407057109
GSE135251	GSM3998240	2	COL1A1	ENSG00000108821	525	22.6202768592629	545.587144771607	23209265	0.96226607432214
GSE135251	GSM3998241	3	COL1A1	ENSG00000108821	665	26.273321721447	641.683575480574	25310846	1.0363363274523
GSE135251	GSM3998242	4	COL1A1	ENSG00000108821	1892	106.87917168416	2481.40062091561	17702233	0.762472606822299
GSE135251	GSM3998243	2	COL1A1	ENSG00000108821	839	37.376537700386	904.340598163447	22447237	0.927747799561203
GSE135251	GSM3998244	0	COL1A1	ENSG00000108821	228	9.58998482553147	236.400106994603	23774803	0.964466568558724
GSE135251	GSM3998245	2	COL1A1	ENSG00000108821	655	26.0585852694597	569.374466915661	25135670	1.15038527025664
GSE135251	GSM3998246	2	COL1A1	ENSG00000108821	487	20.5225695167276	442.011231678019	23729972	1.10178195732988
GSE135251	GSM3998247	0	COL1A1	ENSG00000108821	313	9.56817306495698	234.943783799873	32712619	1.33223358770205
GSE135251	GSM3998248	2	COL1A1	ENSG00000108821	1403	51.471828309058	1107.61226452915	27257629	1.26668875465768
GSE135251	GSM3998249	0	COL1A1	ENSG00000108821	156	4.97085327436797	120.027988093684	31382942	1.29969686635286
GSE135251	GSM3998250	4	COL1A1	ENSG00000108821	397	13.0582328770385	313.323550932455	30402276	1.26706083477773
GSE135251	GSM3998251	3	COL1A1	ENSG00000108821	804	28.9680259648632	751.23935347128	27754739	1.07023147321147
GSE135251	GSM3998252	2	COL1A1	ENSG00000108821	483	19.4098637873627	509.852613125489	24884255	0.947332596844257
GSE135251	GSM3998253	3	COL1A1	ENSG00000108821	620	26.9338598236823	698.156934288816	23019352	0.888052484405342
GSE135251	GSM3998254	0	COL1A1	ENSG00000108821	451	15.3790576245446	371.741521163128	29325594	1.21320857188318
GSE135251	GSM3998255	1	COL1A1	ENSG00000108821	242	8.39854788412988	230.299291497501	28814505	1.05080653277922
GSE135251	GSM3998256	2	COL1A1	ENSG00000108821	634	29.395031247521	705.873277493619	21568271	0.898178214439817
GSE135251	GSM3998257	2	COL1A1	ENSG00000108821	965	35.9523107686448	793.790803733148	26841112	1.21568553762738
GSE135251	GSM3998258	4	COL1A1	ENSG00000108821	1251	45.7432153597161	967.517035773831	27348318	1.29300048861614
GSE135251	GSM3998259	2	COL1A1	ENSG00000108821	175	8.12635657914008	338.419063763444	21534866	0.517110348494805
GSE135251	GSM3998260	2	COL1A1	ENSG00000108821	345	12.5811080331359	378.074530569108	27422068	0.912518490681398
GSE135251	GSM3998261	3	COL1A1	ENSG00000108821	208	7.25216889534301	199.3697176683	28681075	1.04328782942883
GSE135251	GSM3998262	3	COL1A1	ENSG00000108821	235	8.52467015965329	220.225361445346	27567049	1.06708872428537
GSE135251	GSM3998263	2	COL1A1	ENSG00000108821	256	8.5775273273822	220.845630598768	29845431	1.15918073319323
GSE135251	GSM3998264	2	COL1A1	ENSG00000108821	352	11.2917415506416	292.260174575662	31173225	1.20440631540399
GSE135251	GSM3998265	3	COL1A1	ENSG00000108821	261	9.08934955987698	269.973339077277	28714926	0.966762128779284
GSE135251	GSM3998266	0	COL1A1	ENSG00000108821	134	5.11629627799755	154.146448664851	26190821	0.8693031929094
GSE135251	GSM3998267	0	COL1A1	ENSG00000108821	264	8.74622210414822	237.775543061498	30184461	1.11029080872173
GSE135251	GSM3998268	3	COL1A1	ENSG00000108821	276	17.1200364532718	405.110215711786	16121461	0.681296075229955
GSE135251	GSM3998269	2	COL1A1	ENSG00000108821	240	9.36750416707568	220.809769120707	25620485	1.08690843233844
GSE135251	GSM3998270	0	COL1A1	ENSG00000108821	200	6.46212198121164	174.585374826403	30949586	1.14557132977987
GSE135251	GSM3998271	1	COL1A1	ENSG00000108821	278	8.82473567059738	212.057219031461	31502360	1.31096692331307
GSE135251	GSM3998272	0	COL1A1	ENSG00000108821	162	6.8262523676456	169.675548533929	23731909	0.954763378693933
GSE135251	GSM3998273	1	COL1A1	ENSG00000108821	131	6.53253656998745	203.789839384994	20053466	0.642819094393213
GSE135251	GSM3998274	3	COL1A1	ENSG00000108821	329	11.7278072190892	337.275347281019	28052985	0.975464120494629
GSE135251	GSM3998275	4	COL1A1	ENSG00000108821	238	9.44692801182851	278.282555873894	25193375	0.855245846268033
GSE135251	GSM3998276	0	COL1A1	ENSG00000108821	617	25.6443069783978	634.072270201816	24059921	0.973075198200384
GSE135251	GSM3998277	2	COL1A1	ENSG00000108821	290	16.7874086562362	418.999647799172	17274852	0.692124686794482
GSE135251	GSM3998278	2	COL1A1	ENSG00000108821	324	17.461812390611	447.158061312225	18554775	0.724576001267188
GSE135251	GSM3998279	1	COL1A1	ENSG00000108821	373	15.2022182359533	405.894360443547	24535893	0.918958321057722
GSE135251	GSM3998280	3	COL1A1	ENSG00000108821	592	39.5503895679968	1174.58220569608	14968247	0.50400899752195
GSE135251	GSM3998281	0	COL1A1	ENSG00000108821	538	22.501394730968	495.817801115691	23909629	1.08507600733453
GSE135251	GSM3998282	3	COL1A1	ENSG00000108821	768	28.4421743375668	710.870852828643	27002155	1.08036501559184
GSE135251	GSM3998283	1	COL1A1	ENSG00000108821	234	13.0928691758274	315.231358861198	17872324	0.742311935098547
GSE135251	GSM3998284	2	COL1A1	ENSG00000108821	302	14.2343071594747	370.826614060623	21216347	0.814396778842386
GSE135251	GSM3998285	4	COL1A1	ENSG00000108821	1036	39.9661753450362	1033.74248842018	25921920	1.00218382392628
GSE135251	GSM3998286	0	COL1A1	ENSG00000108821	138	4.4909003132403	115.161723556518	30728805	1.19831481970026
GSE135251	GSM3998287	2	COL1A1	ENSG00000108821	112	3.98022864068049	98.95143520252	28139087	1.13186837331641
GSE135251	GSM3998288	0	COL1A1	ENSG00000108821	110	4.51530573709821	124.220230734981	24361584	0.885524035409988
GSE135251	GSM3998289	0	COL1A1	ENSG00000108821	205	8.19248486977925	211.223005378354	25022933	0.970538221595667
GSE135251	GSM3998290	0	COL1A1	ENSG00000108821	892	23.5882486095627	551.324667846863	37815440	1.61792143907438
GSE135251	GSM3998291	1	COL1A1	ENSG00000108821	385	14.3925760924283	333.173248272578	26749902	1.15555496125854
GSE135251	GSM3998292	1	COL1A1	ENSG00000108821	183	8.58702357152047	214.102439782052	21311226	0.854731035229149
GSE135251	GSM3998293	0	COL1A1	ENSG00000108821	217	10.6622861867675	270.077447954452	20352108	0.803473232006385
GSE135251	GSM3998294	1	COL1A1	ENSG00000108821	273	9.56861192457943	291.653778984493	28530784	0.93604136024075
GSE135251	GSM3998295	1	COL1A1	ENSG00000108821	155	5.82389145889496	167.22372392171	26614507	0.926901975180074
GSE135251	GSM3998296	1	COL1A1	ENSG00000108821	149	5.52092441469123	145.515169535502	26988234	1.02394822804812
GSE135251	GSM3998297	2	COL1A1	ENSG00000108821	193	7.46675283222059	198.689189176444	25847916	0.97136638787432
GSE135251	GSM3998298	3	COL1A1	ENSG00000108821	301	10.7224169653002	268.513917121758	28072029	1.12098472670044
GSE135251	GSM3998299	2	COL1A1	ENSG00000108821	200	7.18156217218413	199.023674222944	27849094	1.0049055760872
GSE135251	GSM3998300	1	COL1A1	ENSG00000108821	178	6.02490281882525	158.947242741188	29544045	1.11986843515012
GSE135251	GSM3998301	3	COL1A1	ENSG00000108821	658	22.6048969421105	562.632803040201	29108737	1.16950166510818
GSE135251	GSM3998302	1	COL1A1	ENSG00000108821	623	23.0702042609223	601.090584505291	27004529	1.03644944049946
GSE135251	GSM3998303	0	COL1A1	ENSG00000108821	264	10.9501253727139	263.633113881294	24109313	1.00139165415643
GSE135251	GSM3998304	0	COL1A1	ENSG00000108821	293	9.85491811538447	298.045942923315	29731348	0.983069915752508
GSE135251	GSM3998305	0	COL1A1	ENSG00000108821	204	6.97361536046806	163.007809848816	29253119	1.25147378023914
GSE135251	GSM3998306	1	COL1A1	ENSG00000108821	140	5.29802306918185	149.174299234944	26424951	0.938499464840823
GSE135251	GSM3998307	0	COL1A1	ENSG00000108821	277	9.97959443144395	225.130835230358	27756639	1.2303956484529
GSE135251	GSM3998308	3	COL1A1	ENSG00000108821	858	29.0312613223611	688.016818664846	29554348	1.24706253789699
GSE135251	GSM3998309	3	COL1A1	ENSG00000108821	353	12.5111971670397	330.901539628199	28214726	1.06678258552871
GSE135251	GSM3998310	1	COL1A1	ENSG00000108821	143	6.38322043291179	172.720281220456	22402485	0.827928249013663
GSE135251	GSM3998311	1	COL1A1	ENSG00000108821	249	6.91784577504655	190.088902530139	35993864	1.30991339676192
GSE135251	GSM3998312	2	COL1A1	ENSG00000108821	548	19.5163742736294	497.529277067666	28078986	1.1014427195718
GSE135251	GSM3998313	2	COL1A1	ENSG00000108821	1017	43.3325851325517	887.87766643769	23469636	1.14542806790081
GSE135251	GSM3998314	3	COL1A1	ENSG00000108821	772	26.7370705916502	624.182633598294	28873769	1.23681749290198
GSE135251	GSM3998315	1	COL1A1	ENSG00000108821	183	6.20661727148965	166.805458501315	29484660	1.0970864001945
GSE135251	GSM3998316	1	COL1A1	ENSG00000108821	279	9.61461520759195	238.142973757421	29018322	1.17156511316684
GSE135251	GSM3998317	1	COL1A1	ENSG00000108821	219	7.35737526477312	183.356345759429	29766050	1.19439553124241
GSE135251	GSM3998318	2	COL1A1	ENSG00000108821	500	16.0222301393402	384.089305030512	31206642	1.30178058449266
GSE135251	GSM3998319	3	COL1A1	ENSG00000108821	135	5.74645247013388	157.58949605054	23492755	0.856656080407192
GSE135251	GSM3998320	1	COL1A1	ENSG00000108821	343	12.4943643313656	281.507019985994	27452377	1.2184420836719
GSE135251	GSM3998321	0	COL1A1	ENSG00000108821	219	7.67908763181952	194.786309556643	28519013	1.12430899532144
GSE135251	GSM3998322	3	COL1A1	ENSG00000108821	394	13.6466039421644	356.476897858905	28871652	1.10526096464166
GSE135251	GSM3998323	0	COL1A1	ENSG00000108821	148	5.47769983981429	146.416269112562	27018640	1.01081663190189
GSE135251	GSM3998324	3	COL1A1	ENSG00000108821	599	23.4965124938488	495.971970006975	25493145	1.20772954163433
GSE135251	GSM3998325	0	COL1A1	ENSG00000108821	117	4.05585093936628	99.7434783433596	28847214	1.17300902217623
GSE135251	GSM3998326	0	COL1A1	ENSG00000108821	265	10.4826218896528	260.365796495276	25279935	1.01779881830526
GSE135251	GSM3998327	3	COL1A1	ENSG00000108821	1400	54.4223356729236	1060.86014404088	25724732	1.31968385075465
GSE135251	GSM3998328	3	COL1A1	ENSG00000108821	436	14.861410867359	344.143398046996	29337726	1.26691374140631
GSE135251	GSM3998329	3	COL1A1	ENSG00000108821	334	13.4002242571662	286.325926217846	24924956	1.16650281869998
GSE135251	GSM3998330	3	COL1A1	ENSG00000108821	98	4.33495411959758	124.715148149336	22606929	0.785790671415902
GSE135251	GSM3998331	1	COL1A1	ENSG00000108821	215	7.80638991138477	197.898619122203	27541540	1.08641485702958
GSE135251	GSM3998332	4	COL1A1	ENSG00000108821	2844	110.844561899146	2154.646098665	25657551	1.31993834243225
GSE135251	GSM3998333	3	COL1A1	ENSG00000108821	387	15.8921064769491	418.373634940492	24351712	0.925010487467848
GSE135251	GSM3998334	3	COL1A1	ENSG00000108821	521	18.3315399387255	394.165295624123	28420962	1.32178049611153
GSE135251	GSM3998335	2	COL1A1	ENSG00000108821	476	22.7297004554965	526.536463190081	20941763	0.904020962035753
GSE135251	GSM3998336	0	COL1A1	ENSG00000108821	287	13.139105911769	338.730264375663	21843191	0.847281835087836
GSE135251	GSM3998337	2	COL1A1	ENSG00000108821	152	5.1684650998374	125.753944738738	29409118	1.20870959806302
GSE135251	GSM3998338	3	COL1A1	ENSG00000108821	244	11.0835249443132	283.830995652094	22014657	0.859666504848835
GSE135251	GSM3998339	0	COL1A1	ENSG00000108821	350	11.5346597906472	273.213974948358	30343331	1.28104720875334
GSE135251	GSM3998340	3	COL1A1	ENSG00000108821	371	14.2339622954232	302.602569799488	26064422	1.2260305662501
GSE135251	GSM3998342	control	COL1A1	ENSG00000108821	431	17.450794428184	433.841473471408	24698016	0.993450433752514
GSE135251	GSM3998343	2	COL1A1	ENSG00000108821	1037	59.464360863918	1427.522257752	17439017	0.726433506986451
GSE135251	GSM3998344	1	COL1A1	ENSG00000108821	305	14.4798947610744	338.130500352151	21063689	0.902018598388355
GSE135251	GSM3998345	0	COL1A1	ENSG00000108821	575	30.5161010379083	760.824981865591	18842512	0.755758569585956
GSE135251	GSM3998346	0	COL1A1	ENSG00000108821	904	36.1968194046985	843.06644530284	24974570	1.07227609998791
GSE135251	GSM3998347	2	COL1A1	ENSG00000108821	2016	86.6252987896048	2100.97538334859	23272647	0.959554317474604
GSE135251	GSM3998348	2	COL1A1	ENSG00000108821	1473	63.3093730493847	1403.16700577681	23266697	1.04976812734029
GSE135251	GSM3998349	0	COL1A1	ENSG00000108821	546	22.6347072890846	520.668168207047	24122247	1.04865254559384
GSE135251	GSM3998350	2	COL1A1	ENSG00000108821	1984	87.8706483821902	1959.45395459286	22578643	1.01252698250429
GSE135251	GSM3998351	1	COL1A1	ENSG00000108821	1865	90.3941767732042	1959.33475313866	20631860	0.951853682487108
GSE135251	GSM3998352	1	COL1A1	ENSG00000108821	887	35.0237470481536	817.265834045389	25325674	1.08532617301452
GSE135251	GSM3998353	0	COL1A1	ENSG00000108821	561	27.3348785741815	648.850506533318	20523230	0.86460593673158
GSE135251	GSM3998354	3	COL1A1	ENSG00000108821	2174	96.136472399944	2106.31218376079	22613686	1.03213569990293
GSE135251	GSM3998355	2	COL1A1	ENSG00000108821	3611	180.452609726531	3475.2334011115	20010794	1.03906690090084
GSE135251	GSM3998356	2	COL1A1	ENSG00000108821	1012	48.7342905351555	1099.25611292014	20765666	0.920622581130479
GSE135251	GSM3998357	1	COL1A1	ENSG00000108821	1497	64.6110762806912	1637.83653612333	23169402	0.914010627423979
GSE135251	GSM3998358	1	COL1A1	ENSG00000108821	901	38.3892697517267	853.40718724578	23470100	1.05576800086231
GSE135251	GSM3998359	4	COL1A1	ENSG00000108821	2976	130.095499976547	2444.18876006173	22875503	1.21758190227699
GSE135251	GSM3998360	2	COL1A1	ENSG00000108821	1344	72.7967605441558	1604.51080493897	18462360	0.83763848511517
GSE135251	GSM3998361	0	COL1A1	ENSG00000108821	364	18.9791362459529	456.750695689883	19178955	0.796933652066385
GSE135251	GSM3998362	2	COL1A1	ENSG00000108821	5441	370.331372730121	7280.79046977538	14692247	0.747308966325446
GSE135251	GSM3998363	1	COL1A1	ENSG00000108821	1038	48.7124679937263	1123.18545876792	21308713	0.924157263519631
GSE135251	GSM3998364	3	COL1A1	ENSG00000108821	1485	64.6812950057677	1484.90562332468	22958724	1.00006355735599
GSE135251	GSM3998365	3	COL1A1	ENSG00000108821	1488	66.2866174536049	1474.2883083447	22447970	1.00930054968061
GSE135251	GSM3998366	0	COL1A1	ENSG00000108821	626	26.5698843772857	675.181837976105	23560509	0.92715764078677
GSE135251	GSM3998367	1	COL1A1	ENSG00000108821	2527	116.083958423476	2345.54762861551	21768727	1.07736034398568
GSE135251	GSM3998368	2	COL1A1	ENSG00000108821	944	35.7783353235032	865.549593455824	26384682	1.09063652405052
GSE135251	GSM3998369	3	COL1A1	ENSG00000108821	1299	69.1462177418123	1903.27726750618	18786277	0.682506969518976
GSE135251	GSM3998370	2	COL1A1	ENSG00000108821	675	29.6855025504904	529.913676536341	22738372	1.27379237390509
GSE135251	GSM3998371	2	COL1A1	ENSG00000108821	1190	52.3983033693562	1128.33899979136	22710659	1.05464758394422
GSE135251	GSM3998372	3	COL1A1	ENSG00000108821	763	32.2148027314099	683.99850286392	23684764	1.11549951762365
GSE135251	GSM3998373	3	COL1A1	ENSG00000108821	1165	54.4803060474449	1120.10747869578	21383874	1.04007876222422
GSE135251	GSM3998374	3	COL1A1	ENSG00000108821	701	42.4163730346349	755.39673268957	16526637	0.927989187223657
GSE135251	GSM3998375	1	COL1A1	ENSG00000108821	543	25.9974598135767	520.089973545216	20886656	1.04405012136384
GSE135251	GSM3998376	2	COL1A1	ENSG00000108821	1909	103.455937742178	1874.51750543775	18452300	1.01839539746213
GSE135251	GSM3998377	1	COL1A1	ENSG00000108821	866	35.68401140372	714.36510872443	24268572	1.21226525403281
GSE135251	GSM3998378	3	COL1A1	ENSG00000108821	4483	217.961474349173	4151.04004335071	20567855	1.07997030941223
GSE135251	GSM3998379	3	COL1A1	ENSG00000108821	899	34.7509061617686	721.236169761028	25869829	1.24647104193051
GSE135251	GSM3998380	1	COL1A1	ENSG00000108821	688	32.5822555142152	651.586853966805	21115788	1.05588379478732
GSE135251	GSM3998381	2	COL1A1	ENSG00000108821	1302	61.2204134249314	1289.59787347215	21267416	1.00961704945625
GSE135251	GSM3998382	3	COL1A1	ENSG00000108821	4020	192.396545936398	3278.19135251963	20894346	1.22628595091321
GSE135251	GSM3998167	2	COL3A1	ENSG00000168542	1903	81.7152841117619	1911.99217401461	23288177	0.995296960867928
GSE135251	GSM3998168	3	COL3A1	ENSG00000168542	2343	117.474346671159	2600.2220524606	19944780	0.901076889869006
GSE135251	GSM3998169	2	COL3A1	ENSG00000168542	4012	163.587301531641	3663.95466107021	24525131	1.09499171554381
GSE135251	GSM3998170	3	COL3A1	ENSG00000168542	2726	97.1951151289688	2219.07044391194	28046677	1.22844230000847
GSE135251	GSM3998171	0	COL3A1	ENSG00000168542	1884	66.2673997210508	1535.12496689248	28430269	1.22726165011422
GSE135251	GSM3998172	1	COL3A1	ENSG00000168542	2814	112.863675519901	2932.41071033232	24932734	0.959620011646014
GSE135251	GSM3998173	3	COL3A1	ENSG00000168542	2125	85.8481141229682	1846.95922846397	24753019	1.15053974513951
GSE135251	GSM3998174	2	COL3A1	ENSG00000168542	1947	79.2449240817754	2052.73738460485	24569397	0.948489570366934
GSE135251	GSM3998175	0	COL3A1	ENSG00000168542	2517	134.263515807249	3425.23922079349	18746716	0.734839185748
GSE135251	GSM3998176	2	COL3A1	ENSG00000168542	1785	74.203571199636	1870.4093209948	24055446	0.954336561502283
GSE135251	GSM3998177	1	COL3A1	ENSG00000168542	2453	91.97548225355	2270.54745855666	26670151	1.08035618932155
GSE135251	GSM3998178	2	COL3A1	ENSG00000168542	2543	102.005529798792	2586.92660960705	24930021	0.983019769697401
GSE135251	GSM3998179	3	COL3A1	ENSG00000168542	4103	186.587704702469	4529.10312232347	21989659	0.905918873822226
GSE135251	GSM3998180	2	COL3A1	ENSG00000168542	2082	89.1351641433466	2113.42039920748	23357785	0.985132915713666
GSE135251	GSM3998181	1	COL3A1	ENSG00000168542	1898	82.8755745945232	2205.11292883028	22901802	0.860726893024389
